LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 12925, 0, 5.117988394584139, 5.2734375, 5.067800505630889,
1, 37445, 0, 0.5680205968754173, 0.5859375, 0.5622843802046158,
2, 17589, 0, 0.6268122121780658, 0.703125, 0.6049382716049383,
3, 3517, 0, 44.58345180551606, 50.0, 43.01783264746228,
4, 3517, 0, 44.58345180551606, 50.0, 43.01783264746228,
5, 29681, 0, 0.69078282402884, 0.78125, 0.6651459854014599,
6, 3517, 0, 89.16690361103213, 100.0, 86.03566529492456,
7, 3517, 0, 89.16690361103213, 100.0, 86.03566529492456,
8, 10493, 0, 0.5253502334889927, 0.78125, 0.47370456303170927,
9, 4663, 0, 67.25284151833584, 100.0, 60.63418406805879,
10, 19043, 0, 15.974373785643019, 25.0, 14.261603375527427,
11, 4663, 0, 67.25284151833584, 100.0, 60.63418406805879,
12, 4663, 0, 67.25284151833584, 100.0, 60.63418406805879,
13, 2331, 0, 67.26726726726727, 100.0, 60.63418406805879,
14, 19043, 0, 0.49919918080134434, 0.78125, 0.4456751054852321,
15, 4663, 0, 67.25284151833584, 100.0, 60.63418406805879,
16, 19043, 0, 0.49919918080134434, 0.78125, 0.4456751054852321,
17, 4663, 0, 67.25284151833584, 100.0, 60.63418406805879,
18, 4663, 0, 67.25284151833584, 100.0, 60.63418406805879,
19, 19043, 0, 0.49919918080134434, 0.78125, 0.4456751054852321,
20, 4663, 0, 67.25284151833584, 100.0, 60.63418406805879,
21, 10403, 0, 0.264947611265981, 0.78125, 0.2171985815602837,
22, 4623, 0, 33.91736967337227, 100.0, 27.801418439716315,
23, 18935, 0, 0.21388962239239503, 0.78125, 0.17228177641653905,
24, 18935, 0, 0.21388962239239503, 0.78125, 0.17228177641653905,
25, 9247, 0, 33.91370174110522, 100.0, 27.801418439716315,
26, 18935, 0, 0.21388962239239503, 0.78125, 0.17228177641653905,
27, 18935, 0, 0.21388962239239503, 0.78125, 0.17228177641653905,
28, 18935, 0, 0.21388962239239503, 0.78125, 0.17228177641653905,
29, 9247, 0, 33.91370174110522, 100.0, 27.801418439716315,
30, 15515, 0, 0.08882533032549146, 0.78125, 0.06860439068100357,
31, 28151, 0, 0.017983375368548188, 0.78125, 0.0135738416988417,
