LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 17.0, 50330.0, 677376, 1.0, 37786.0, 864, 31.0, 50359.0, 802816, -18875.0, -1.0, 150528, -6292.0, -1.0, 864, 50359.0, 100534.0, 802816,
1, 17.0, 218613.0, 3484800, 1.0, 206498.0, 288, 31.0, 218612.0, 217800, -44040.0, -1.0, 401408, -6292.0, -1.0, 288, 218627.0, 232239.0, 217800,
2, 17.0, 114480.0, 1806336, 1.0, 111386.0, 576, 31.0, 114536.0, 112896, -81789.0, -1.0, 802816, -6292.0, -1.0, 576, 114551.0, 121606.0, 112896,
3, 17.0, 101809.0, 1605632, 1.0, 98658.0, 8192, 31.0, 101823.0, 1605632, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 66494.0, 136639.0, 1605647,
4, 17.0, 101809.0, 1605632, 1.0, 98658.0, 8192, 31.0, 101823.0, 1605632, -25166.0, -1.0, 200704, -6292.0, -1.0, 8192, 66494.0, 136639.0, 1605647,
5, 17.0, 213249.0, 3359232, 1.0, 210318.0, 1152, 31.0, 213248.0, 209952, -44040.0, -1.0, 401408, -6292.0, -1.0, 1152, 213263.0, 226384.0, 209952,
6, 17.0, 203633.0, 3211264, 1.0, 200482.0, 16384, 31.0, 203647.0, 3211264, -44040.0, -1.0, 401408, -6292.0, -1.0, 16384, 66494.0, 207743.0, 3211279,
7, 17.0, 203633.0, 3211264, 1.0, 200482.0, 16384, 31.0, 203647.0, 3211264, -44040.0, -1.0, 401408, -6292.0, -1.0, 16384, 66494.0, 207743.0, 3211279,
8, 17.0, 59716.0, 903168, 1.0, 58946.0, 1152, 31.0, 59744.0, 56448, -44040.0, -1.0, 401408, -6292.0, -1.0, 1152, 59759.0, 63286.0, 56448,
9, 17.0, 212465.0, 3211264, 1.0, 211666.0, 65536, 31.0, 212479.0, 3211264, -25166.0, -1.0, 200704, -12583.0, -1.0, 65536, 69392.0, 216575.0, 3211279,
